Timestamp,GBP,USD
2023-08-03 01:46:47,0.8605769,1.09393988
2023-08-03 02:16:48,0.86050842,1.09419037
2023-08-03 02:46:49,0.86034571,1.09466857
2023-08-03 03:16:50,0.86032396,1.0941002
2023-08-03 03:46:51,0.86024242,1.09414984
2023-08-03 04:16:52,0.86014244,1.09344426
2023-08-03 04:46:53,0.85984627,1.09319919
2023-08-03 05:16:54,0.86008661,1.09356378
2023-08-03 05:46:55,0.86011675,1.09245751
2023-08-03 06:16:56,0.86027854,1.09207455
2023-08-03 06:46:57,0.86033757,1.09275915
2023-08-03 07:16:58,0.86092856,1.09380806
2023-08-03 07:47:00,0.86077563,1.0930614
2023-08-03 08:17:01,0.86047728,1.09195983
2023-08-03 08:47:02,0.86017264,1.09230046
2023-08-03 09:17:03,0.86017172,1.09218357
2023-08-03 09:47:04,0.86089429,1.09147385
2023-08-03 10:17:05,0.86213855,1.09373306
2023-08-03 10:47:06,0.86252945,1.09288407
2023-08-03 11:17:08,0.86354402,1.09248857
2023-08-03 11:47:09,0.86352028,1.09268782
2023-08-07 15:58:24,0.86170474,1.10042526
2023-08-07 16:06:55,0.86153057,1.10018541
2023-08-07 16:37:03,0.86152345,1.10026388
2023-08-07 17:07:11,0.86145568,1.1000106
2023-08-07 17:37:39,0.86113837,1.09960529
2023-08-07 18:12:04,0.86127513,1.10021552
2023-08-07 18:42:14,0.8611939,1.09965565
2023-08-07 19:12:22,0.86091598,1.1005714
2023-08-07 19:42:29,0.86109395,1.10056816
2023-08-07 20:12:37,0.86104396,1.10064768
2023-08-07 20:42:48,0.8607299,1.10047381
2023-08-07 21:13:02,0.86080076,1.10060974
2023-08-07 21:32:01,0.86065423,1.1000573
2023-08-07 22:02:09,0.86068225,1.10028238
2023-08-07 22:32:22,0.86117184,1.1005696
2023-08-07 23:02:33,0.86075691,1.10034547
2023-08-07 23:32:42,0.86084849,1.10024071
2023-08-08 00:02:50,0.86077089,1.10023538
2023-08-08 00:33:01,0.8608636,1.10036379
2023-08-07 23:34:49,0.8608636,1.10036379
2023-08-07 23:35:57,0.8608636,1.10036379
2023-08-07 23:36:18,0.8608636,1.10036379
2023-08-07 23:36:38,0.8608636,1.10036379
2023-08-07 23:36:58,0.8608636,1.10036379
2023-08-07 23:37:19,0.8608636,1.10036379
2023-08-07 23:37:41,0.8608636,1.10036379
2023-08-07 23:38:02,0.8608636,1.10036379
2023-08-07 23:38:34,0.8608636,1.10036379
2023-08-07 23:38:47,0.8608636,1.10036379
2023-08-07 23:46:10,0.86085034,1.10042575
2023-08-08 00:31:13,0.86059336,1.09970071
2023-08-08 01:16:16,0.8605679,1.09892923
2023-08-08 02:01:19,0.86081689,1.09797835
2023-08-08 02:15:24,0.8609194,1.09829969
2023-08-08 02:17:56,0.8609194,1.09829969
2023-08-08 02:18:55,0.8609194,1.09829969
2023-08-08 02:24:51,0.8609194,1.09829969
2023-08-08 03:02:09,0.86103035,1.09888773
2023-08-08 04:02:07,0.86101907,1.09822828
2023-08-08 05:03:05,0.8612287,1.0990706
2023-08-08 06:03:15,0.86193161,1.09965109
2023-08-08 07:03:12,0.86197392,1.09978998
2023-08-08 07:48:46,0.86106595,1.09792523
2023-08-08 08:02:11,0.86080339,1.09806634
2023-08-08 09:03:23,0.86127017,1.09861601
2023-08-08 10:02:14,0.8616656,1.09718167
2023-08-08 11:03:17,0.86107848,1.09537793
2023-08-08 12:03:39,0.86162655,1.09423537
2023-08-08 13:03:08,0.86196944,1.09452995
2023-08-08 14:03:34,0.86164177,1.09363579
2023-08-08 15:03:11,0.86032006,1.09438798
2023-08-08 16:02:25,0.86041509,1.09501504
2023-08-08 17:03:43,0.85985128,1.09486101
2023-08-08 18:02:20,0.86005526,1.09596663
2023-08-08 19:04:14,0.85965201,1.09568934
2023-08-08 19:56:22,0.85978001,1.09598829
2023-08-08 19:57:06,0.85978001,1.09598829
2023-08-08 19:57:49,0.85978001,1.09598829
2023-08-08 19:59:48,0.85978001,1.09598829
2023-08-08 20:00:34,0.85974065,1.09579209
2023-08-08 20:00:58,0.85974065,1.09579209
2023-08-08 20:02:14,0.85974065,1.09579209
2023-08-08 20:02:37,0.85974065,1.09579209
2023-08-08 20:03:16,0.85974065,1.09579209
2023-08-08 20:06:30,0.85974065,1.09579209
2023-08-08 20:07:02,0.85974065,1.09579209
2023-08-08 20:08:24,0.85974065,1.09579209
2023-08-08 21:02:28,0.85946187,1.09568061
2023-08-08 22:03:20,0.85973675,1.09573378
2023-08-08 23:02:34,0.85967053,1.09526718
2023-08-09 00:03:31,0.86009335,1.09587922
2023-08-09 01:04:51,0.86013594,1.09598633
2023-08-09 02:02:13,0.85996838,1.09644219
2023-08-09 03:03:15,0.85989643,1.09690042
2023-08-09 04:03:10,0.85990908,1.09671145
2023-08-09 05:02:35,0.85972438,1.09670022
2023-08-09 06:02:26,0.86020793,1.09762128
2023-08-09 07:02:18,0.8590828,1.09738669
2023-08-09 08:04:42,0.86020102,1.09844271
2023-08-09 09:03:20,0.86115665,1.09839097
2023-08-09 10:04:10,0.86226047,1.09787927
2023-08-09 11:03:04,0.86196304,1.09787037
2023-08-09 12:04:09,0.86136278,1.09715808
2023-08-09 13:03:17,0.86271148,1.09788035
2023-08-09 14:02:36,0.86207756,1.09790476
2023-08-09 15:03:24,0.86261556,1.09854176
2023-08-09 16:03:12,0.8632405,1.09747937
2023-08-09 17:04:39,0.86283861,1.09780909
2023-08-09 18:02:08,0.86256791,1.098048
2023-08-09 19:02:53,0.86260557,1.09755449
2023-08-09 20:03:22,0.86260892,1.09743214
2023-08-09 21:02:51,0.86281477,1.09738626
2023-08-09 22:03:13,0.86293626,1.09757202
2023-08-09 23:02:16,0.86314919,1.09772599
2023-08-10 00:02:31,0.86303505,1.09777838
2023-08-10 01:03:13,0.86296104,1.09711323
2023-08-10 02:03:36,0.86294173,1.09733061
2023-08-10 03:04:38,0.86344597,1.09795106
2023-08-10 10:02:24,0.86365773,1.10214081
2023-08-10 11:03:25,0.86348728,1.10267155
2023-08-10 12:03:29,0.86325317,1.10163538
2023-08-10 13:02:24,0.86384435,1.10383851
2023-08-10 14:02:12,0.86419263,1.10329283
2023-08-10 15:03:46,0.86508715,1.10191345
2023-08-10 16:03:36,0.86599704,1.10150746
2023-08-10 17:03:13,0.86614269,1.1012782
2023-08-10 18:02:30,0.86607301,1.09775224
2023-08-10 19:03:13,0.86592637,1.09902674
2023-08-10 20:02:23,0.86625812,1.097942
2023-08-10 20:43:40,0.866251,1.09801663
2023-08-10 21:02:17,0.8663478,1.0981056
2023-08-10 22:03:26,0.86644249,1.09837721
2023-08-10 23:04:50,0.86666191,1.09830572
2023-08-11 00:02:23,0.86673652,1.09821696
2023-08-11 01:02:55,0.86654743,1.09887309
2023-08-11 02:02:32,0.86660745,1.09950232
2023-08-11 03:03:12,0.86657227,1.09895435
2023-08-11 04:03:38,0.86613832,1.09877208
2023-08-11 05:02:09,0.86620786,1.09856085
2023-08-11 06:03:23,0.86653546,1.09926699
2023-08-11 08:03:00,0.86502191,1.09928782
2023-08-11 09:03:06,0.86574774,1.09999532
2023-08-11 10:02:24,0.86457263,1.09771736
2023-08-11 11:03:18,0.8645604,1.09920245
2023-08-11 12:03:06,0.86367922,1.09979026
2023-08-11 13:03:18,0.8646484,1.09678197
2023-08-11 14:02:19,0.86289974,1.09611149
2023-08-11 15:03:16,0.86303856,1.09714629
2023-08-11 18:02:39,0.86256752,1.09439521
2023-08-11 19:03:37,0.86241151,1.09500923
2023-08-11 20:03:23,0.86216105,1.09480092
2023-08-11 21:03:09,0.86236101,1.09468801
2023-08-11 22:03:20,0.86319629,1.09581732
2023-08-11 23:03:14,0.86335931,1.09597965
2023-08-12 00:03:24,0.86336938,1.09599467
2023-08-12 01:02:58,0.86349386,1.09615117
2023-08-12 02:03:38,0.86339614,1.09603907
2023-08-12 03:02:23,0.86339171,1.09602955
2023-08-12 04:03:19,0.86349462,1.09615265
2023-08-12 05:03:23,0.86348797,1.09615572
2023-08-12 06:03:15,0.86340522,1.09605038
2023-08-12 07:03:15,0.86337951,1.0959966
2023-08-12 08:02:54,0.86338691,1.0960192
2023-08-12 09:03:01,0.8637285,1.09652487
2023-08-12 10:02:19,0.86339548,1.09611564
2023-08-12 11:03:09,0.86346319,1.0961977
2023-08-12 12:03:03,0.86318615,1.09579225
2023-08-12 13:03:09,0.86329878,1.09593473
2023-08-12 14:02:26,0.86378588,1.09655694
2023-08-12 15:03:06,0.86333936,1.09600701
2023-08-12 17:03:07,0.86325251,1.09590634
2023-08-12 18:02:58,0.86299148,1.09563369
2023-08-12 19:02:57,0.86333441,1.09602008
2023-08-12 20:04:44,0.86390342,1.0967052
2023-08-12 21:03:42,0.86296282,1.09557177
2023-08-12 22:02:23,0.863398,1.09614598
2023-08-13 00:02:44,0.86391895,1.09677596
2023-08-13 01:03:22,0.86416902,1.09709257
2023-08-13 02:02:31,0.86396131,1.09680046
2023-08-13 03:02:20,0.86396011,1.09680503
2023-08-13 04:03:14,0.86448239,1.0974747
2023-08-13 05:02:53,0.86405431,1.09692776
2023-08-13 06:03:17,0.86423441,1.09717033
2023-08-13 07:03:21,0.86397014,1.09682083
2023-08-13 08:02:52,0.86418703,1.09711555
2023-08-13 09:03:42,0.86430401,1.09726651
2023-08-13 10:02:28,0.86423384,1.09714912
2023-08-13 11:03:24,0.86470658,1.09779776
2023-08-13 12:03:14,0.86452219,1.09755862
2023-08-13 13:03:03,0.86531169,1.09857983
2023-08-13 14:02:18,0.86492542,1.0980588
2023-08-13 15:03:30,0.86527015,1.09852624
2023-08-13 16:02:28,0.86487932,1.09802454
2023-08-13 17:02:26,0.86462414,1.09770369
2023-08-13 18:02:49,0.86503011,1.09824189
2023-08-13 19:02:26,0.86373454,1.09654654
2023-08-13 20:02:23,0.86344691,1.09634195
2023-08-13 21:02:29,0.86276316,1.09564674
2023-08-13 22:03:14,0.86240161,1.09500668
2023-08-13 23:03:14,0.86237523,1.09428538
2023-08-14 00:02:21,0.86218429,1.09453882
2023-08-14 01:03:03,0.86239437,1.09372324
2023-08-14 02:02:53,0.86260768,1.09365606
2023-08-14 03:03:13,0.86281314,1.09311115
2023-08-14 04:03:16,0.86281899,1.09311656
2023-08-14 05:03:50,0.86303922,1.09355279
2023-08-14 06:03:08,0.86255213,1.09376375
2023-08-14 07:03:38,0.8623665,1.09326322
2023-08-14 08:03:07,0.86284249,1.09517019
2023-08-14 09:02:51,0.86217604,1.09467103
2023-08-14 10:02:23,0.86245804,1.09492579
2023-08-14 11:03:32,0.86165128,1.09465846
2023-08-14 12:02:26,0.86176271,1.09406835
2023-08-14 13:03:02,0.86169448,1.09064115
2023-08-14 14:02:23,0.86175538,1.08801691
2023-08-14 15:02:25,0.86130809,1.09037866
2023-08-14 16:02:58,0.86056066,1.09221879
2023-08-14 17:03:08,0.86061167,1.0931564
2023-08-14 18:03:21,0.86017151,1.09182648
2023-08-14 19:03:19,0.86034767,1.09046905
2023-08-14 20:03:37,0.85995947,1.09048451
2023-08-14 21:03:40,0.85967758,1.09072
2023-08-14 22:03:10,0.85952316,1.09054144
2023-08-14 23:03:12,0.85989198,1.09081781
2023-08-15 00:03:13,0.85989893,1.09078281
2023-08-15 01:02:50,0.85988576,1.09052384
2023-08-15 02:02:22,0.85992294,1.09108891
2023-08-15 03:02:21,0.86024993,1.09103213
2023-08-15 04:03:02,0.8602272,1.09141367
2023-08-15 05:03:08,0.86014068,1.09108926
2023-08-15 06:02:55,0.86004782,1.0912734
2023-08-15 07:03:09,0.8593804,1.09250447
2023-08-15 10:02:16,0.85978755,1.09411333
2023-08-15 11:02:18,0.86030609,1.09349203
2023-08-15 12:03:14,0.86021252,1.09282953
2023-08-15 13:03:33,0.85887147,1.09236665
2023-08-15 14:03:29,0.85955382,1.09424907
2023-08-15 15:02:18,0.8584763,1.09402138
2023-08-15 16:02:30,0.85769201,1.09277503
2023-08-15 17:02:17,0.85805602,1.09190324
2023-08-15 18:03:27,0.85843917,1.09191105
2023-08-15 19:03:18,0.85827857,1.09052018
2023-08-15 20:02:33,0.85854374,1.09048051
2023-08-15 21:03:10,0.85834699,1.0904325
2023-08-15 22:02:25,0.85837064,1.09037816
2023-08-15 23:02:20,0.8584868,1.09034486
2023-08-16 00:03:36,0.85853566,1.09044762
2023-08-16 01:03:35,0.85881159,1.09018854
2023-08-16 02:02:16,0.85900297,1.09070688
2023-08-16 03:02:24,0.85886589,1.09060215
2023-08-16 04:03:08,0.85893848,1.09071455
2023-08-16 05:02:47,0.85885939,1.09133922
2023-08-16 06:02:24,0.85913878,1.09147962
2023-08-16 07:02:18,0.85799971,1.09192003
2023-08-16 08:03:49,0.85742973,1.09253607
2023-08-16 09:02:53,0.85645924,1.09288261
2023-08-16 10:02:40,0.85628908,1.09249985
2023-08-16 11:02:47,0.85689409,1.09186958
2023-08-16 12:03:35,0.8564453,1.09139882
2023-08-16 13:02:19,0.85703162,1.09066901
2023-08-16 14:02:28,0.85616061,1.09106322
2023-08-16 15:02:38,0.85514196,1.0906706
2023-08-16 16:02:53,0.85516211,1.09021839
2023-08-16 17:03:18,0.85508379,1.08870351
2023-08-16 18:02:24,0.85503779,1.08904473
2023-08-16 19:02:16,0.8550326,1.08811299
2023-08-16 20:03:11,0.85494207,1.08749489
2023-08-16 21:02:24,0.85452542,1.08792495
2023-08-16 22:02:24,0.8547842,1.08818319
2023-08-16 23:03:16,0.8546509,1.08799192
2023-08-17 00:03:18,0.85437727,1.08750144
2023-08-17 02:03:06,0.85422426,1.08657775
2023-08-17 03:02:22,0.85450812,1.08657386
2023-08-17 04:03:17,0.85449575,1.08644818
2023-08-17 05:02:20,0.85426808,1.08684798
2023-08-17 06:02:20,0.85449509,1.08715174
2023-08-17 07:02:19,0.85442506,1.08840459
2023-08-17 08:03:10,0.85433738,1.08809171
2023-08-17 09:03:03,0.85472755,1.08708353
2023-08-17 11:03:16,0.85376689,1.08849128
2023-08-17 12:02:23,0.85373746,1.08950912
2023-08-17 13:02:52,0.85400323,1.09073015
2023-08-17 14:03:22,0.85390627,1.08995656
2023-08-17 15:03:18,0.85375977,1.08914874
2023-08-17 16:03:12,0.85292006,1.08729361
2023-08-17 17:03:24,0.85254601,1.08761869
2023-08-17 18:02:19,0.85255674,1.08617673
2023-08-17 19:03:10,0.85297043,1.08573372
2023-08-17 20:04:38,0.85289932,1.08714662
2023-08-18 05:02:56,0.85385722,1.08829581
2023-08-18 06:03:52,0.8539603,1.08827306
2023-08-18 07:02:24,0.85528655,1.08725639
2023-08-18 08:02:28,0.85514811,1.08744923
2023-08-18 09:03:04,0.85447932,1.08673594
2023-08-18 10:02:54,0.85421222,1.08679935
2023-08-18 11:03:06,0.85411894,1.08638141
2023-08-18 13:02:15,0.85407416,1.08544694
2023-08-18 14:02:17,0.85296985,1.08711609
2023-08-18 15:02:18,0.85411498,1.08717464
2023-08-18 16:03:03,0.85350345,1.08741358
2023-08-18 17:04:14,0.85322711,1.08725725
2023-08-19 01:02:52,0.85544452,1.08932312
2023-08-19 02:03:19,0.85526081,1.08907861
2023-08-19 03:02:23,0.85539533,1.08925986
2023-08-19 04:02:19,0.8554406,1.08931757
2023-08-19 05:02:16,0.85544822,1.08932719
2023-08-19 06:02:31,0.85542772,1.08930154
2023-08-19 07:02:21,0.85543623,1.08931182
2023-08-19 08:03:08,0.8553602,1.08921487
2023-08-19 09:04:30,0.85528903,1.08931551
2023-08-19 11:02:11,0.85583766,1.08930158
2023-08-19 12:03:29,0.85469087,1.08814468
2023-08-19 13:02:54,0.85443033,1.08794185
2023-08-19 14:02:24,0.85436116,1.08782398
2023-08-19 15:03:09,0.85417896,1.08761431
2023-08-19 16:02:13,0.85463417,1.08824183
2023-08-19 17:03:45,0.85427461,1.08769297
2023-08-21 08:56:02,0.85619633,1.0884122
2023-08-21 09:02:14,0.85591751,1.08846906
2023-08-21 10:02:23,0.85574319,1.09024669
2023-08-21 11:03:13,0.85554124,1.08980357
2023-08-21 12:03:22,0.85496456,1.0908563
2023-08-21 13:02:25,0.85456616,1.08986974
2023-08-21 14:03:15,0.85470807,1.08869037
2023-08-21 15:02:26,0.85521871,1.08871832
2023-08-21 16:02:25,0.85493011,1.08878352
2023-08-21 18:03:25,0.85453712,1.08988395
2023-08-21 19:02:47,0.85407872,1.08989145
2023-08-21 20:04:34,0.85393815,1.08954454
2023-08-21 21:02:19,0.85405034,1.08958059
2023-08-21 22:02:36,0.85414557,1.08961157
2023-08-21 23:03:25,0.85411613,1.08962385
2023-08-22 00:04:43,0.854036,1.08980051
2023-08-22 01:03:22,0.85408105,1.08989805
2023-08-22 02:03:23,0.8543217,1.09064991
2023-08-22 03:02:35,0.85433426,1.09083473
2023-08-22 04:02:21,0.85444552,1.09150107
2023-08-22 05:05:04,0.85434927,1.09097597
2023-08-22 06:03:58,0.8539776,1.09057585
2023-08-22 07:02:27,0.85412573,1.09186267
2023-08-22 08:03:14,0.85381511,1.09246718
2023-08-22 09:02:27,0.85354226,1.09094119
2023-08-22 10:04:36,0.85273743,1.09072327
2023-08-22 11:04:09,0.85280171,1.08868632
2023-08-22 12:02:42,0.85270892,1.088666
2023-08-22 13:02:27,0.85265027,1.08687841
2023-08-22 14:02:29,0.85234506,1.08440865
2023-08-22 15:03:45,0.85231972,1.0852813
2023-08-22 16:03:29,0.85180066,1.08459093
2023-08-22 17:03:35,0.85197846,1.08492688
2023-08-22 18:03:24,0.85204111,1.08517451
2023-08-22 19:03:02,0.85200176,1.08535208
2023-08-22 20:04:39,0.85196715,1.08464167
2023-08-22 21:02:55,0.85180627,1.08463386
2023-08-22 22:03:18,0.85204389,1.08460236
2023-08-22 23:03:26,0.85205203,1.08472424
2023-08-23 00:05:30,0.85195147,1.08464462
2023-08-23 01:03:02,0.85181217,1.08474669
2023-08-23 02:03:50,0.85174977,1.08552886
2023-08-23 03:03:31,0.85193448,1.08552634
2023-08-23 04:03:12,0.85173985,1.08569706
2023-08-23 05:03:17,0.85177015,1.08603548
2023-08-23 06:03:28,0.85178957,1.08624581
2023-08-23 07:03:15,0.85193641,1.08624456
2023-08-23 08:03:07,0.85052639,1.08211095
2023-08-23 09:03:04,0.85332194,1.08217685
2023-08-23 10:03:55,0.85509566,1.08101656
2023-08-23 11:02:23,0.85562208,1.08084683
2023-08-23 12:02:18,0.85595185,1.08117912
2023-08-23 13:03:47,0.85547603,1.08033977
2023-08-23 14:02:28,0.85512249,1.08386736
2023-08-23 15:02:22,0.85510724,1.08467487
2023-08-23 16:03:00,0.85436561,1.08614781
2023-08-23 17:03:04,0.85385113,1.08645803
2023-08-23 18:02:19,0.8538727,1.08668172
2023-08-23 19:03:45,0.8540561,1.08601709
2023-08-23 20:02:26,0.8541003,1.08636433
2023-08-23 21:02:35,0.85379121,1.08630719
2023-08-23 22:04:52,0.85393805,1.0862797
2023-08-23 23:02:25,0.85404587,1.08647529
2023-08-24 00:02:37,0.85423506,1.08661783
2023-08-24 02:02:23,0.85457222,1.08615723
2023-08-24 03:03:15,0.85449609,1.08655408
2023-08-24 04:02:24,0.85456137,1.08650441
2023-08-24 05:04:37,0.85454201,1.0869629
2023-08-24 06:05:16,0.85423895,1.08713871
2023-08-24 07:06:52,0.85453904,1.08582391
2023-08-24 08:03:12,0.85477845,1.08564479
2023-08-24 09:03:14,0.85553982,1.08618786
2023-08-24 10:03:16,0.85610925,1.08480367
2023-08-24 11:02:45,0.85561003,1.08542583
2023-08-24 12:03:16,0.85654053,1.08448239
2023-08-24 13:02:22,0.85635223,1.08192505
2023-08-24 14:04:47,0.85736621,1.08425684
2023-08-24 15:02:23,0.85697299,1.08404759
2023-08-24 16:03:10,0.85709323,1.08268562
2023-08-24 17:03:22,0.85720949,1.08202378
2023-08-24 18:02:21,0.85775694,1.08143932
2023-08-24 19:03:21,0.85744755,1.08099622
2023-08-24 20:02:34,0.85797016,1.08070231
2023-08-24 21:03:07,0.85801966,1.08105156
2023-08-24 22:03:05,0.85799305,1.08151659
2023-08-24 23:03:51,0.85784958,1.08071983
2023-08-25 00:03:24,0.85757446,1.07993989
2023-08-25 01:03:22,0.85740331,1.07946642
2023-08-25 02:03:10,0.85745813,1.07896867
2023-08-25 03:03:08,0.8580934,1.0786353
2023-08-25 04:03:09,0.85793559,1.07813693
2023-08-25 05:02:38,0.85809556,1.07830116
2023-08-25 06:03:16,0.85780961,1.07900178
2023-08-25 07:02:27,0.85769355,1.07818443
2023-08-25 08:02:25,0.85654959,1.07703843
2023-08-25 09:02:22,0.85676419,1.07868268
2023-08-25 10:03:06,0.85750447,1.07898169
2023-08-25 11:03:11,0.85667348,1.08027485
2023-08-25 12:02:21,0.85632193,1.08029161
2023-08-25 13:02:11,0.85675105,1.08121199
2023-08-25 14:02:56,0.85730314,1.08071825
2023-08-25 15:02:49,0.85786935,1.07679622
2023-08-25 16:02:25,0.85810165,1.07853349
2023-08-25 17:03:08,0.85803973,1.07954996
2023-08-25 18:02:22,0.8578842,1.07985727
2023-08-25 19:03:04,0.85795821,1.08077727
2023-08-25 20:03:10,0.85813383,1.08016782
2023-08-25 21:03:29,0.85818061,1.07946416
2023-08-25 22:03:09,0.85822753,1.07958586
2023-08-25 23:03:05,0.85821876,1.07961208
2023-08-26 00:03:07,0.85819263,1.07957902
2023-08-26 01:03:10,0.85822777,1.07973511
2023-08-26 02:02:59,0.85823409,1.07974273
2023-08-26 03:02:58,0.85821361,1.07971856
2023-08-26 04:02:15,0.85823241,1.07974024
2023-08-26 05:03:14,0.85823196,1.07973855
2023-08-26 06:02:51,0.85823265,1.07973706
2023-08-26 07:03:03,0.85823558,1.07973992
2023-08-26 08:02:57,0.85819758,1.07968271
2023-08-26 09:02:56,0.85823805,1.07974507
2023-08-26 10:03:01,0.85823613,1.07974069
2023-08-26 11:02:21,0.8582312,1.0797356
2023-08-26 12:03:42,0.85818029,1.0795971
2023-08-26 13:03:14,0.85812609,1.07951289
